"No.","Time","Source","Destination","Protocol","Length","Info"
"1469","113.399292","192.168.42.5","23.10.245.159","TCP","54","50406  >  443 [ACK] Seq=3191 Ack=1822 Win=130816 Len=0"
"1470","113.403204","95.101.219.45","192.168.42.5","TCP","1394","443  >  50404 [ACK] Seq=13445 Ack=5287 Win=64128 Len=1340 [TCP segment of a reassembled PDU]"
"1471","113.403268","95.101.219.45","192.168.42.5","TCP","1394","443  >  50404 [PSH, ACK] Seq=14785 Ack=5287 Win=64128 Len=1340 [TCP segment of a reassembled PDU]"
"1472","113.403280","192.168.42.5","95.101.219.45","TCP","54","50404  >  443 [ACK] Seq=5287 Ack=16125 Win=131072 Len=0"
"1473","113.404369","95.101.219.45","192.168.42.5","TCP","1394","443  >  50404 [ACK] Seq=16125 Ack=5287 Win=64128 Len=1340 [TCP segment of a reassembled PDU]"
"1474","113.404521","95.101.219.45","192.168.42.5","TCP","1394","443  >  50404 [PSH, ACK] Seq=17465 Ack=5287 Win=64128 Len=1340 [TCP segment of a reassembled PDU]"
"1475","113.404534","192.168.42.5","95.101.219.45","TCP","54","50404  >  443 [ACK] Seq=5287 Ack=18805 Win=131072 Len=0"
"1476","113.404569","95.101.219.45","192.168.42.5","TLSv1.3","1394","Application Data"
"1477","113.405326","192.168.42.5","95.101.219.45","TCP","54","50404  >  443 [FIN, ACK] Seq=5287 Ack=20145 Win=131072 Len=0"
"1478","113.405543","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1479","113.414848","95.101.219.45","192.168.42.5","TCP","1394","443  >  50404 [PSH, ACK] Seq=20145 Ack=5287 Win=64128 Len=1340 [TCP segment of a reassembled PDU]"
"1480","113.414884","192.168.42.5","95.101.219.45","TCP","54","50404  >  443 [RST, ACK] Seq=5288 Ack=21485 Win=0 Len=0"
"1481","113.414951","95.101.219.45","192.168.42.5","TLSv1.3","1243","Application Data"
"1482","113.421411","192.168.42.5","8.8.8.8","DNS","73","Standard query 0x87a1 A trk.clinch.co"
"1483","113.431206","192.168.42.5","91.228.74.244","TCP","54","50403  >  443 [ACK] Seq=2781 Ack=4524 Win=130048 Len=0"
"1484","113.445878","3.122.138.253","192.168.42.5","TLSv1.2","379","Application Data"
"1485","113.445947","142.250.200.225","192.168.42.5","QUIC","163","Protected Payload (KP0)"
"1486","113.445999","142.250.200.225","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"1487","113.450665","95.101.219.45","192.168.42.5","TLSv1.3","78","Application Data"
"1488","113.450719","174.129.241.15","192.168.42.5","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1489","113.450764","174.129.241.15","192.168.42.5","TLSv1.2","123","Application Data"
"1490","113.450776","192.168.42.5","174.129.241.15","TCP","54","50409  >  443 [ACK] Seq=644 Ack=5865 Win=130816 Len=0"
"1491","113.450838","216.58.198.70","192.168.42.5","QUIC","870","Protected Payload (KP0)"
"1492","113.452064","216.58.198.70","192.168.42.5","QUIC","163","Protected Payload (KP0)"
"1493","113.452108","95.101.219.45","192.168.42.5","TCP","54","443  >  50404 [FIN, ACK] Seq=22698 Ack=5288 Win=64128 Len=0"
"1494","113.452168","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1495","113.452176","8.8.8.8","192.168.42.5","DNS","115","Standard query response 0xf168 A protected-by.clarium.io A 54.194.79.34 A 34.240.101.61"
"1496","113.452560","192.168.42.5","54.194.79.34","TCP","66","50413  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1497","113.457014","216.58.198.70","192.168.42.5","QUIC","594","Protected Payload (KP0)"
"1498","113.457076","216.58.198.70","192.168.42.5","QUIC","1288","Protected Payload (KP0)"
"1499","113.457150","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1500","113.457311","192.168.42.5","216.58.198.70","QUIC","77","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1501","113.457368","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1502","113.457963","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1503","113.458032","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1504","113.458109","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1505","113.458774","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1506","113.468105","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1507","113.468233","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1508","113.471094","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1509","113.471188","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1510","113.471272","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1511","113.471302","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1512","113.471392","192.168.42.5","142.250.200.225","QUIC","75","Protected Payload (KP0), DCID=845dadc61d943cf5"
"1513","113.471574","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1514","113.471632","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1515","113.473366","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1516","113.473439","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1517","113.473511","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1518","113.481102","8.8.8.8","192.168.42.5","DNS","169","Standard query response 0x87a1 A trk.clinch.co A 3.218.179.185 A 3.220.229.144 A 3.232.79.195 A 3.227.125.143 A 3.216.85.62 A 54.209.93.43"
"1519","113.481199","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1520","113.481274","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1521","113.481323","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1522","113.481361","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1523","113.481573","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1524","113.481606","192.168.42.5","3.218.179.185","TCP","66","50414  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1525","113.481655","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1526","113.481959","209.191.163.208","192.168.42.5","TLSv1.3","1394","Server Hello, Change Cipher Spec, Application Data"
"1527","113.482225","209.191.163.208","192.168.42.5","TCP","1394","443  >  50411 [ACK] Seq=1341 Ack=518 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"1528","113.482237","192.168.42.5","209.191.163.208","TCP","54","50411  >  443 [ACK] Seq=518 Ack=2681 Win=131072 Len=0"
"1529","113.482254","209.191.163.208","192.168.42.5","TCP","130","[TCP Previous segment not captured] 443  >  50411 [PSH, ACK] Seq=4021 Ack=518 Win=69632 Len=76 [TCP segment of a reassembled PDU]"
"1530","113.482261","192.168.42.5","209.191.163.208","TCP","66","[TCP Dup ACK 1528#1] 50411  >  443 [ACK] Seq=518 Ack=2681 Win=131072 Len=0 SLE=4021 SRE=4097"
"1531","113.482273","209.191.163.208","192.168.42.5","TCP","1394","[TCP Out-Of-Order] 443  >  50411 [ACK] Seq=2681 Ack=518 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"1532","113.482281","192.168.42.5","209.191.163.208","TCP","54","50411  >  443 [ACK] Seq=518 Ack=4097 Win=131072 Len=0"
"1533","113.483919","209.191.163.208","192.168.42.5","TCP","1394","443  >  50411 [ACK] Seq=4097 Ack=518 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"1534","113.483979","209.191.163.208","192.168.42.5","TLSv1.3","433","Application Data, Application Data, Application Data"
"1535","113.483990","192.168.42.5","209.191.163.208","TCP","54","50411  >  443 [ACK] Seq=518 Ack=5816 Win=131072 Len=0"
"1536","113.484100","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1537","113.485281","192.168.42.5","209.191.163.208","TLSv1.3","134","Change Cipher Spec, Application Data"
"1538","113.485434","192.168.42.5","209.191.163.208","TCP","1394","50411  >  443 [ACK] Seq=598 Ack=5816 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"1539","113.485434","192.168.42.5","209.191.163.208","TLSv1.3","952","Application Data"
"1540","113.491747","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1541","113.491867","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1542","113.491953","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1543","113.491988","174.129.241.15","192.168.42.5","TCP","54","443  >  50408 [ACK] Seq=16184 Ack=3864 Win=64000 Len=0"
"1544","113.492006","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1545","113.492022","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1546","113.492042","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1547","113.493103","192.168.42.5","3.122.138.253","TCP","54","50410  >  443 [ACK] Seq=1608 Ack=5950 Win=130816 Len=0"
"1548","113.493739","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1549","113.493849","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1550","113.496346","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1551","113.496438","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1552","113.496497","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1553","113.505201","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1554","113.507008","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1555","113.507084","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1556","113.507568","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1557","113.507638","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1558","113.507685","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1559","113.507692","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1560","113.513096","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1561","113.513190","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1562","113.513239","216.58.198.70","192.168.42.5","QUIC","100","Protected Payload (KP0)"
"1563","113.513241","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1564","113.527315","192.168.42.5","172.217.171.194","QUIC","159","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1565","113.528095","209.191.163.208","192.168.42.5","TLSv1.3","1394","Server Hello, Change Cipher Spec, Application Data"
"1566","113.528160","209.191.163.208","192.168.42.5","TCP","1394","443  >  50412 [ACK] Seq=1341 Ack=518 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"1567","113.528174","192.168.42.5","209.191.163.208","TCP","54","50412  >  443 [ACK] Seq=518 Ack=2681 Win=131072 Len=0"
"1568","113.528250","209.191.163.208","192.168.42.5","TCP","130","[TCP Previous segment not captured] 443  >  50412 [PSH, ACK] Seq=4021 Ack=518 Win=69632 Len=76 [TCP segment of a reassembled PDU]"
"1569","113.528259","192.168.42.5","209.191.163.208","TCP","66","[TCP Dup ACK 1567#1] 50412  >  443 [ACK] Seq=518 Ack=2681 Win=131072 Len=0 SLE=4021 SRE=4097"
"1570","113.529200","209.191.163.208","192.168.42.5","TCP","1394","[TCP Out-Of-Order] 443  >  50412 [ACK] Seq=2681 Ack=518 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"1571","113.529231","192.168.42.5","209.191.163.208","TCP","54","50412  >  443 [ACK] Seq=518 Ack=4097 Win=131072 Len=0"
"1572","113.529270","209.191.163.208","192.168.42.5","TCP","1394","443  >  50412 [ACK] Seq=4097 Ack=518 Win=69632 Len=1340 [TCP segment of a reassembled PDU]"
"1573","113.529327","209.191.163.208","192.168.42.5","TLSv1.3","433","Application Data, Application Data, Application Data"
"1574","113.529334","192.168.42.5","209.191.163.208","TCP","54","50412  >  443 [ACK] Seq=518 Ack=5816 Win=131072 Len=0"
"1575","113.529533","192.168.42.5","209.191.163.208","TLSv1.3","134","Change Cipher Spec, Application Data"
"1576","113.534166","192.168.42.5","216.58.198.70","QUIC","1292","Initial, DCID=92345964153106f5, PKN: 1, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, PING, PING, CRYPTO, PING, PADDING"
"1577","113.534314","192.168.42.5","216.58.198.70","QUIC","121","0-RTT, DCID=92345964153106f5"
"1578","113.534489","192.168.42.5","216.58.198.70","QUIC","565","0-RTT, DCID=92345964153106f5"
"1579","113.536220","192.168.42.5","142.250.200.226","QUIC","676","Protected Payload (KP0), DCID=d3e336bf849bfc24"
"1580","113.538957","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=288fab559f6f00a4"
"1581","113.541272","54.194.79.34","192.168.42.5","TCP","58","443  >  50413 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1340"
"1582","113.541322","192.168.42.5","54.194.79.34","TCP","54","50413  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1583","113.541461","192.168.42.5","54.194.79.34","TLSv1.2","571","Client Hello"
"1584","113.542906","216.58.198.70","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"1585","113.550060","192.168.42.5","172.217.18.34","QUIC","1119","Protected Payload (KP0), DCID=4d389af2cf633f57"
"1586","113.595748","172.217.171.194","192.168.42.5","QUIC","69","Protected Payload (KP0)"
"1587","113.603722","142.250.200.226","192.168.42.5","QUIC","69","Protected Payload (KP0)"
"1588","113.607813","172.217.171.194","192.168.42.5","QUIC","1288","Protected Payload (KP0)"
"1589","113.607923","192.168.42.5","172.217.171.194","QUIC","77","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1590","113.607945","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1591","113.607997","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1592","113.608090","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1593","113.608652","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1594","113.608731","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1595","113.608823","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1596","113.608872","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1597","113.612702","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1598","113.612822","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1599","113.612843","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1600","113.612893","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1601","113.612908","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1602","113.612944","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1603","113.612978","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1604","113.613009","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1605","113.614332","172.217.18.34","192.168.42.5","QUIC","69","Protected Payload (KP0)"
"1606","113.614550","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1607","113.617944","216.58.198.70","192.168.42.5","QUIC","117","Protected Payload (KP0)"
"1608","113.618118","216.58.198.70","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"1609","113.618167","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1610","113.618177","216.58.198.70","192.168.42.5","QUIC","818","Protected Payload (KP0)"
"1611","113.618425","192.168.42.5","216.58.198.70","QUIC","153","Protected Payload (KP0), DCID=92345964153106f5"
"1612","113.618477","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1613","113.619560","216.58.198.70","192.168.42.5","QUIC","1288","Protected Payload (KP0)"
"1614","113.619664","192.168.42.5","216.58.198.70","QUIC","77","Protected Payload (KP0), DCID=92345964153106f5"
"1615","113.619687","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1616","113.619735","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1617","113.619745","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1618","113.619819","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1619","113.619847","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1620","113.619915","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1621","113.621969","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1622","113.622032","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1623","113.622119","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1624","113.622148","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1625","113.622168","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1626","113.622206","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1627","113.622222","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1628","113.623543","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1629","113.623694","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1630","113.624102","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1631","113.624187","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1632","113.624200","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1633","113.624429","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1634","113.624499","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1635","113.624958","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1636","113.625029","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1637","113.625123","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1638","113.629010","192.168.42.5","142.250.200.226","QUIC","75","Protected Payload (KP0), DCID=d3e336bf849bfc24"
"1639","113.632699","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1640","113.632761","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1641","113.632811","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1642","113.632855","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1643","113.633834","216.58.198.70","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1644","113.633883","216.58.198.70","192.168.42.5","QUIC","201","Protected Payload (KP0)"
"1645","113.633933","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1646","113.633986","3.218.179.185","192.168.42.5","TCP","66","443  >  50414 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1340 SACK_PERM WS=256"
"1647","113.634017","192.168.42.5","3.218.179.185","TCP","54","50414  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"1648","113.634032","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1649","113.634212","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1650","113.634369","192.168.42.5","3.218.179.185","TLSv1.2","571","Client Hello"
"1651","113.634709","54.194.79.34","192.168.42.5","TCP","54","443  >  50413 [ACK] Seq=1 Ack=518 Win=26800 Len=0"
"1652","113.637843","54.194.79.34","192.168.42.5","TLSv1.2","1354","Server Hello"
"1653","113.638052","54.194.79.34","192.168.42.5","TCP","1354","443  >  50413 [ACK] Seq=1301 Ack=518 Win=26800 Len=1300 [TCP segment of a reassembled PDU]"
"1654","113.638062","192.168.42.5","54.194.79.34","TCP","54","50413  >  443 [ACK] Seq=518 Ack=2601 Win=64320 Len=0"
"1655","113.638749","54.194.79.34","192.168.42.5","TLSv1.2","1058","Certificate, Server Key Exchange, Server Hello Done"
"1656","113.639053","192.168.42.5","54.194.79.34","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1657","113.640660","192.168.42.5","172.217.18.34","QUIC","75","Protected Payload (KP0), DCID=4d389af2cf633f57"
"1658","113.646230","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1659","113.646312","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1660","113.646513","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1661","113.647760","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1662","113.647841","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1663","113.650520","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1664","113.658653","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1665","113.658729","142.250.200.226","192.168.42.5","QUIC","88","Protected Payload (KP0)"
"1666","113.658749","142.250.200.226","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"1667","113.658827","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1668","113.658957","192.168.42.5","142.250.200.226","QUIC","77","Protected Payload (KP0), DCID=d3e336bf849bfc24"
"1669","113.659031","192.168.42.5","216.58.198.70","QUIC","75","Protected Payload (KP0), DCID=92345964153106f5"
"1670","113.669299","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1671","113.669498","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1672","113.669550","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1673","113.669569","172.217.18.34","192.168.42.5","QUIC","111","Protected Payload (KP0)"
"1674","113.669584","172.217.18.34","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"1675","113.669589","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1676","113.669704","192.168.42.5","172.217.18.34","QUIC","77","Protected Payload (KP0), DCID=4d389af2cf633f57"
"1677","113.672341","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1678","113.672461","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1679","113.676668","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1680","113.681148","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1681","113.681297","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1682","113.685603","192.168.42.5","142.250.200.226","QUIC","75","Protected Payload (KP0), DCID=d3e336bf849bfc24"
"1683","113.692771","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1684","113.692849","216.58.198.70","192.168.42.5","QUIC","162","Protected Payload (KP0)"
"1685","113.692869","216.58.198.70","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"1686","113.695533","192.168.42.5","172.217.18.34","QUIC","75","Protected Payload (KP0), DCID=4d389af2cf633f57"
"1687","113.696751","192.168.42.5","216.58.198.70","QUIC","210","Protected Payload (KP0), DCID=92345964153106f5"
"1688","113.696953","192.168.42.5","8.8.8.8","DNS","80","Standard query 0xacd2 A fonts.googleapis.com"
"1689","113.698697","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1690","113.698811","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1691","113.698882","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1692","113.707167","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1693","113.707269","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1694","113.707275","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1695","113.707281","209.191.163.208","192.168.42.5","TLSv1.3","325","Application Data"
"1696","113.707355","209.191.163.208","192.168.42.5","TLSv1.3","325","Application Data"
"1697","113.707363","192.168.42.5","209.191.163.208","TCP","54","50411  >  443 [ACK] Seq=2836 Ack=6358 Win=130560 Len=0"
"1698","113.707756","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1699","113.707810","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1700","113.707830","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1701","113.708107","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1702","113.708159","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1703","113.711418","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1704","113.711470","209.191.163.208","192.168.42.5","TCP","54","443  >  50411 [ACK] Seq=6358 Ack=2836 Win=73728 Len=0"
"1705","113.717141","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1706","113.717203","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1707","113.717245","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1708","113.720077","209.191.163.208","192.168.42.5","TLSv1.3","628","Application Data"
"1709","113.721491","172.217.171.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"1710","113.721538","172.217.171.194","192.168.42.5","QUIC","399","Protected Payload (KP0)"
"1711","113.721597","192.168.42.5","172.217.171.194","QUIC","75","Protected Payload (KP0), DCID=4ed39f4c6c4ce520"
"1712","113.726116","192.168.42.5","142.250.203.226","QUIC","1292","Initial, DCID=5677f42acf126ac9, PKN: 1, CRYPTO, CRYPTO, PADDING, PING, PING, PING, CRYPTO, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING"
"1713","113.726258","192.168.42.5","142.250.203.226","QUIC","119","0-RTT, DCID=5677f42acf126ac9"
